Applicant_ID,Govt_Employed, Income_annum, Cibil_Score, Education, Loan_Status
3200, No,3100000,504, Graduate, Rejected
3201, Yes,8400000,796, Not Graduate, Approved
3202, No,1200000,348, Not Graduate, Rejected
3203, Yes,4800000,717, Not Graduate, Approved
3204, Yes,9200000,565, Not Graduate, Approved
3205, No,5300000,647, Not Graduate, Approved
3206, No,4700000,626, Graduate, Approved
3207, No,6500000,554, Not Graduate, Approved
3208, Yes,3200000,864, Graduate, Approved
3209, No,4600000,406, Graduate, Rejected
3210, No,700000,650, Graduate, Approved
3211, Yes,7600000,534, Not Graduate, Rejected
3212, No,1200000,872, Graduate, Approved
3213, No,5100000,845, Graduate, Approved
3214, Yes,4300000,792, Not Graduate, Rejected
3215, No,300000,544, Graduate, Rejected
3216, Yes,4000000,552, Graduate, Approved
3217, No,3900000,837, Not Graduate, Approved
3218, Yes,6900000,845, Not Graduate, Approved
3219, Yes,7000000,677, Not Graduate, Approved
3220, No,6300000,430, Graduate, Rejected
3221, Yes,8900000,887, Graduate, Approved
3222, Yes,5700000,544, Not Graduate, Rejected
3223, Yes,5200000,355, Not Graduate, Rejected
3224, No,7400000,540, Graduate, Rejected
3225, No,6500000,444, Graduate, Rejected
3226, No,6200000,567, Graduate, Approved
3227, Yes,2400000,513, Not Graduate, Rejected
3228, No,2500000,590, Not Graduate, Approved
3229, Yes,2700000,368, Graduate, Rejected
3230, No,3000000,413, Not Graduate, Rejected
3231, Yes,6100000,401, Graduate, Rejected
3232, No,1500000,687, Graduate, Approved
3233, No,6500000,577, Graduate, Approved
3234, No,200000,576, Not Graduate, Approved
3235, No,9900000,687, Not Graduate, Approved
3236, No,5500000,474, Graduate, Rejected
3237, No,1200000,709, Graduate, Approved
3238, Yes,6900000,438, Graduate, Rejected
3239, Yes,8000000,306, Graduate, Approved
3240, Yes,4100000,383, Not Graduate, Rejected
3241, No,1400000,563, Graduate, Approved
3242, Yes,1600000,371, Not Graduate, Rejected
3243, No,2100000,379, Graduate, Rejected
3244, No,8800000,897, Not Graduate, Approved
3245, Yes,7100000,725, Not Graduate, Approved
3246, No,8600000,678, Not Graduate, Approved
3247, Yes,5400000,724, Not Graduate, Approved
3248, Yes,1000000,808, Graduate, Approved
3249, No,5400000,625, Graduate, Approved
3250, No,4200000,771, Graduate, Approved
3251, No,7500000,695, Not Graduate, Approved
3252, No,1200000,564, Graduate, Approved
3253, Yes,6300000,349, Graduate, Rejected
3254, Yes,300000,797, Graduate, Approved
3255, No,7400000,391, Graduate, Rejected
3256, No,2200000,833, Not Graduate, Approved
3257, No,4000000,515, Graduate, Rejected
3258, Yes,2700000,671, Graduate, Approved
3259, Yes,2000000,404, Not Graduate, Approved
3260, No,6400000,537, Not Graduate, Rejected
3261, Yes,1400000,348, Not Graduate, Approved
3262, Yes,2800000,647, Not Graduate, Approved
3263, Yes,8200000,316, Not Graduate, Rejected
3264, No,9000000,638, Not Graduate, Approved
3265, Yes,800000,363, Not Graduate, Rejected
3266, Yes,6100000,808, Not Graduate, Approved
3267, Yes,2400000,871, Not Graduate, Approved
3268, Yes,6000000,607, Graduate, Approved
3269, Yes,7900000,571, Not Graduate, Approved
3270, Yes,9500000,446, Graduate, Rejected
3271, Yes,1800000,436, Not Graduate, Rejected
3272, Yes,5800000,738, Not Graduate, Approved
3273, No,2800000,519, Graduate, Rejected
3274, Yes,4000000,531, Graduate, Rejected
3275, No,1000000,578, Not Graduate, Approved
3276, No,9100000,578, Graduate, Approved
3277, No,4600000,442, Graduate, Rejected
3278, No,7800000,751, Not Graduate, Approved
3279, Yes,6600000,353, Graduate, Rejected
3280, No,9800000,664, Not Graduate, Approved
3281, No,7400000,505, Graduate, Rejected
3282, Yes,4300000,571, Graduate, Approved
3283, Yes,9800000,754, Not Graduate, Approved
3284, No,1100000,858, Not Graduate, Approved
3285, Yes,8600000,641, Graduate, Approved
3286, Yes,9400000,592, Not Graduate, Approved
3287, Yes,5300000,432, Graduate, Rejected
3288, Yes,8700000,558, Not Graduate, Approved
3289, Yes,4800000,547, Graduate, Rejected
3290, No,4400000,732, Not Graduate, Approved
3291, Yes,5400000,784, Graduate, Approved
3292, Yes,8400000,605, Not Graduate, Approved
3293, Yes,5400000,688, Graduate, Approved
3294, Yes,9400000,617, Not Graduate, Approved
3295, Yes,800000,518, Not Graduate, Approved
3296, No,3800000,390, Not Graduate, Rejected
3297, No,3100000,370, Graduate, Rejected
3298, Yes,6000000,802, Not Graduate, Approved
3299, Yes,6800000,338, Not Graduate, Rejected
3300, No,5200000,658, Not Graduate, Approved
3301, No,1900000,595, Not Graduate, Approved
3302, Yes,3600000,594, Graduate, Approved
3303, Yes,1500000,611, Graduate, Approved
3304, No,2000000,799, Not Graduate, Approved
3305, No,9200000,497, Graduate, Rejected
3306, Yes,6100000,456, Not Graduate, Rejected
3307, No,300000,396, Not Graduate, Rejected
3308, No,800000,770, Graduate, Approved
3309, No,3300000,797, Not Graduate, Approved
3310, No,5800000,586, Not Graduate, Approved
3311, No,8500000,604, Not Graduate, Approved
3312, Yes,4100000,799, Not Graduate, Approved
3313, No,7800000,763, Graduate, Approved
3314, No,7500000,725, Graduate, Approved
3315, No,2300000,336, Graduate, Rejected
3316, Yes,600000,495, Graduate, Rejected
3317, No,2900000,431, Not Graduate, Rejected
3318, No,900000,415, Not Graduate, Rejected
3319, Yes,9000000,451, Graduate, Rejected
3320, No,4800000,489, Not Graduate, Rejected
3321, No,1600000,415, Graduate, Rejected
3322, No,2600000,425, Not Graduate, Rejected
3323, Yes,1800000,453, Graduate, Rejected
3324, Yes,4400000,634, Graduate, Approved
3325, No,200000,519, Not Graduate, Rejected
3326, Yes,800000,353, Not Graduate, Rejected
3327, No,1500000,767, Graduate, Approved
3328, Yes,7700000,473, Not Graduate, Rejected
3329, Yes,7200000,801, Graduate, Approved
3330, No,1000000,543, Graduate, Rejected
3331, No,6300000,714, Graduate, Approved
3332, No,1900000,830, Graduate, Approved
3333, No,4400000,401, Graduate, Approved
3334, No,9100000,518, Not Graduate, Rejected
3335, Yes,900000,367, Graduate, Rejected
3336, Yes,4600000,493, Graduate, Rejected
3337, Yes,9400000,505, Graduate, Rejected
3338, No,6900000,322, Graduate, Rejected
3339, No,300000,735, Graduate, Approved
3340, Yes,1900000,622, Graduate, Approved
3341, Yes,4400000,513, Graduate, Rejected
3342, Yes,1200000,585, Not Graduate, Approved
3343, Yes,1000000,813, Graduate, Approved
3344, No,3100000,622, Graduate, Approved
3345, Yes,2100000,899, Graduate, Approved
3346, No,2100000,459, Not Graduate, Rejected
3347, No,9400000,369, Graduate, Rejected
3348, No,9700000,601, Not Graduate, Approved
3349, No,1400000,703, Graduate, Approved
3350, No,4700000,597, Not Graduate, Approved
3351, Yes,4100000,670, Not Graduate, Approved
3352, Yes,1200000,366, Not Graduate, Rejected
3353, No,7900000,857, Not Graduate, Approved
3354, No,6600000,401, Not Graduate, Rejected
3355, No,2200000,437, Not Graduate, Approved
3356, No,5500000,882, Not Graduate, Approved
3357, No,5100000,392, Graduate, Rejected
3358, Yes,3900000,421, Not Graduate, Rejected
3359, No,200000,722, Graduate, Approved
3360, No,5800000,692, Graduate, Approved
3361, No,8300000,537, Not Graduate, Rejected
3362, Yes,2600000,676, Graduate, Approved
3363, No,2100000,817, Graduate, Approved
3364, No,3900000,433, Not Graduate, Rejected
3365, Yes,5200000,524, Graduate, Rejected
3366, Yes,7800000,490, Not Graduate, Rejected
3367, Yes,5400000,595, Not Graduate, Approved
3368, No,2900000,835, Not Graduate, Approved
3369, No,7100000,850, Graduate, Approved
3370, Yes,800000,409, Graduate, Approved
3371, Yes,3400000,760, Graduate, Approved
3372, Yes,6800000,344, Graduate, Rejected
3373, Yes,7000000,881, Graduate, Approved
3374, Yes,9300000,600, Graduate, Approved
3375, No,7500000,790, Graduate, Approved
3376, Yes,8000000,392, Graduate, Rejected
3377, Yes,1600000,748, Graduate, Approved
3378, Yes,6700000,798, Graduate, Approved
3379, No,3800000,323, Not Graduate, Approved
3380, Yes,2700000,413, Not Graduate, Rejected
3381, No,1300000,733, Graduate, Approved
3382, No,3400000,543, Not Graduate, Rejected
3383, No,3400000,757, Graduate, Approved
3384, Yes,2400000,464, Graduate, Rejected
3385, No,1900000,749, Not Graduate, Approved
3386, No,700000,680, Graduate, Approved
3387, No,6900000,574, Not Graduate, Approved
3388, Yes,300000,774, Graduate, Approved
3389, No,6000000,387, Not Graduate, Rejected
3390, No,4300000,397, Not Graduate, Rejected
3391, No,5800000,816, Graduate, Approved
3392, Yes,3300000,845, Graduate, Approved
3393, No,400000,743, Not Graduate, Approved
3394, No,300000,418, Not Graduate, Rejected
3395, No,4200000,466, Not Graduate, Rejected
3396, Yes,600000,335, Not Graduate, Rejected
3397, Yes,4400000,446, Not Graduate, Rejected
3398, Yes,9200000,868, Graduate, Approved
3399, Yes,6900000,763, Graduate, Approved
3400, Yes,5100000,527, Not Graduate, Rejected
3401, No,3400000,741, Graduate, Approved
3402, Yes,8600000,802, Not Graduate, Approved
3403, Yes,9200000,538, Not Graduate, Rejected
3404, Yes,4800000,523, Graduate, Approved
3405, No,2800000,381, Not Graduate, Rejected
3406, Yes,3400000,534, Graduate, Rejected
3407, Yes,800000,574, Not Graduate, Approved
3408, No,4100000,405, Not Graduate, Rejected
3409, No,1900000,542, Not Graduate, Rejected
3410, Yes,6700000,820, Graduate, Approved
3411, No,5200000,505, Graduate, Rejected
3412, Yes,6700000,508, Graduate, Rejected
3413, Yes,4700000,835, Not Graduate, Approved
3414, No,6000000,826, Not Graduate, Approved
3415, Yes,6500000,427, Not Graduate, Rejected
3416, No,500000,890, Graduate, Approved
3417, No,5700000,333, Not Graduate, Rejected
3418, Yes,6800000,679, Not Graduate, Approved
3419, No,3100000,805, Not Graduate, Approved
3420, No,5100000,826, Not Graduate, Approved
3421, Yes,6300000,844, Not Graduate, Approved
3422, Yes,4400000,663, Graduate, Approved
3423, No,8100000,884, Not Graduate, Approved
3424, No,1100000,508, Not Graduate, Approved
3425, Yes,2400000,581, Graduate, Approved
3426, Yes,7000000,481, Graduate, Rejected
3427, Yes,8700000,543, Graduate, Rejected
3428, Yes,3500000,448, Not Graduate, Rejected
3429, Yes,1600000,713, Graduate, Approved
3430, Yes,7800000,493, Not Graduate, Rejected
3431, No,3700000,819, Not Graduate, Approved
3432, No,400000,827, Graduate, Approved
3433, No,4800000,398, Not Graduate, Rejected
3434, Yes,2900000,692, Graduate, Approved
3435, Yes,5000000,509, Graduate, Rejected
3436, Yes,7600000,439, Graduate, Rejected
3437, No,3000000,622, Graduate, Approved
3438, Yes,200000,526, Not Graduate, Rejected
3439, Yes,6800000,865, Not Graduate, Approved
3440, Yes,9700000,328, Not Graduate, Rejected
3441, Yes,1200000,768, Graduate, Approved
3442, Yes,7400000,854, Not Graduate, Approved
3443, No,6900000,839, Graduate, Approved
3444, Yes,9100000,414, Not Graduate, Rejected
3445, Yes,1300000,530, Graduate, Rejected
3446, No,6600000,841, Graduate, Approved
3447, Yes,1800000,670, Not Graduate, Approved
3448, Yes,8200000,726, Not Graduate, Approved
3449, No,2800000,352, Not Graduate, Rejected
3450, Yes,7000000,554, Graduate, Approved
3451, No,700000,728, Graduate, Approved
3452, No,7400000,463, Not Graduate, Rejected
3453, Yes,2300000,431, Not Graduate, Rejected
3454, Yes,600000,445, Graduate, Rejected
3455, No,1000000,896, Graduate, Approved
3456, Yes,2200000,420, Not Graduate, Rejected
3457, No,8000000,315, Not Graduate, Approved
3458, No,8600000,867, Not Graduate, Approved
3459, Yes,7500000,342, Not Graduate, Approved
3460, Yes,5200000,711, Not Graduate, Approved
3461, No,7900000,723, Not Graduate, Approved
3462, Yes,4200000,704, Graduate, Approved
3463, No,6500000,842, Graduate, Approved
3464, Yes,7400000,600, Graduate, Approved
3465, No,9100000,688, Not Graduate, Approved
3466, No,800000,739, Not Graduate, Approved
3467, Yes,800000,798, Graduate, Approved
3468, Yes,4100000,319, Graduate, Rejected
3469, Yes,4200000,583, Graduate, Approved
3470, Yes,4800000,535, Graduate, Rejected
3471, Yes,8300000,696, Not Graduate, Approved
3472, No,7600000,672, Not Graduate, Approved
3473, No,5100000,410, Graduate, Rejected
3474, No,3600000,546, Graduate, Rejected
3475, Yes,5400000,550, Not Graduate, Approved
3476, No,700000,344, Not Graduate, Rejected
3477, Yes,9800000,743, Not Graduate, Approved
3478, No,9700000,772, Graduate, Approved
3479, Yes,9400000,302, Graduate, Rejected
3480, Yes,3200000,376, Graduate, Rejected
3481, Yes,3700000,747, Graduate, Approved
3482, Yes,4200000,710, Graduate, Approved
3483, No,7000000,892, Not Graduate, Approved
3484, No,3200000,492, Not Graduate, Rejected
3485, No,7900000,559, Graduate, Approved
3486, No,2200000,314, Not Graduate, Rejected
3487, Yes,2700000,744, Graduate, Approved
3488, No,6800000,690, Not Graduate, Approved
3489, Yes,6300000,347, Graduate, Approved
3490, Yes,9000000,677, Graduate, Approved
3491, No,4700000,468, Graduate, Approved
3492, No,8100000,674, Not Graduate, Approved
3493, No,9000000,353, Not Graduate, Rejected
3494, No,3800000,727, Not Graduate, Approved
3495, Yes,8800000,512, Not Graduate, Rejected
3496, Yes,8700000,454, Not Graduate, Rejected
3497, No,5000000,315, Not Graduate, Rejected
3498, Yes,6000000,480, Not Graduate, Rejected
3499, Yes,9100000,685, Graduate, Approved
3500, No,7400000,460, Graduate, Rejected
3501, Yes,8300000,704, Not Graduate, Approved
3502, Yes,7600000,692, Graduate, Approved
3503, Yes,3500000,398, Not Graduate, Rejected
3504, Yes,1000000,882, Graduate, Approved
3505, Yes,9900000,860, Graduate, Approved
3506, Yes,5700000,330, Graduate, Rejected
3507, No,700000,447, Graduate, Rejected
3508, Yes,9600000,788, Not Graduate, Approved
3509, No,9300000,526, Not Graduate, Rejected
3510, No,9500000,577, Graduate, Approved
3511, Yes,8700000,372, Graduate, Rejected
3512, Yes,7300000,759, Graduate, Approved
3513, Yes,4100000,465, Graduate, Rejected
3514, No,2900000,789, Graduate, Approved
3515, Yes,7500000,680, Graduate, Approved
3516, No,7900000,681, Graduate, Approved
3517, Yes,6900000,673, Graduate, Approved
3518, No,6900000,313, Not Graduate, Rejected
3519, No,4800000,551, Not Graduate, Approved
3520, Yes,7700000,453, Graduate, Rejected
3521, No,6900000,650, Not Graduate, Approved
3522, No,1200000,439, Not Graduate, Approved
3523, No,2900000,658, Graduate, Approved
3524, Yes,5500000,379, Graduate, Rejected
3525, Yes,3200000,450, Graduate, Approved
3526, No,2600000,849, Not Graduate, Approved
3527, No,500000,865, Graduate, Approved
3528, No,1800000,853, Graduate, Rejected
3529, No,1300000,555, Not Graduate, Approved
3530, No,9900000,821, Not Graduate, Approved
3531, No,2000000,820, Not Graduate, Approved
3532, No,5100000,721, Not Graduate, Approved
3533, Yes,8200000,831, Graduate, Approved
3534, No,4200000,571, Not Graduate, Approved
3535, Yes,1300000,582, Not Graduate, Approved
3536, Yes,4600000,487, Not Graduate, Rejected
3537, No,6600000,758, Not Graduate, Approved
3538, Yes,8300000,636, Graduate, Approved
3539, No,6900000,857, Graduate, Approved
3540, Yes,4700000,678, Graduate, Approved
3541, No,7900000,551, Graduate, Approved
3542, No,8800000,668, Not Graduate, Approved
3543, No,6500000,672, Graduate, Approved
3544, No,3500000,439, Not Graduate, Approved
3545, Yes,8200000,636, Not Graduate, Approved
3546, Yes,2000000,393, Not Graduate, Rejected
3547, No,2700000,848, Not Graduate, Approved
3548, Yes,5300000,790, Graduate, Approved
3549, No,9900000,312, Not Graduate, Rejected
3550, Yes,5000000,775, Not Graduate, Approved
3551, No,9100000,403, Not Graduate, Rejected
3552, Yes,7600000,867, Not Graduate, Approved
3553, No,5200000,558, Graduate, Approved
3554, No,1800000,548, Graduate, Approved
3555, No,7300000,486, Not Graduate, Rejected
3556, No,3200000,635, Graduate, Approved
3557, No,5200000,538, Graduate, Approved
3558, No,7100000,496, Not Graduate, Rejected
3559, Yes,1400000,411, Graduate, Rejected
3560, No,2700000,857, Not Graduate, Approved
3561, Yes,6500000,360, Graduate, Rejected
3562, No,9300000,461, Graduate, Rejected
3563, Yes,6700000,638, Graduate, Approved
3564, No,6800000,865, Graduate, Approved
3565, No,5600000,449, Not Graduate, Rejected
3566, Yes,1900000,870, Not Graduate, Approved
3567, No,8400000,815, Not Graduate, Approved
3568, Yes,2500000,454, Not Graduate, Rejected
3569, Yes,2900000,783, Not Graduate, Approved
3570, Yes,3200000,543, Graduate, Rejected
3571, Yes,3000000,786, Not Graduate, Approved
3572, Yes,800000,395, Graduate, Rejected
3573, Yes,400000,885, Not Graduate, Approved
3574, No,4400000,488, Not Graduate, Rejected
3575, Yes,8700000,829, Not Graduate, Approved
3576, No,7400000,677, Not Graduate, Approved
3577, Yes,5700000,645, Not Graduate, Approved
3578, Yes,9700000,788, Not Graduate, Approved
3579, No,7000000,649, Not Graduate, Approved
3580, No,8900000,519, Not Graduate, Rejected
3581, Yes,3100000,772, Graduate, Approved
3582, No,2200000,330, Graduate, Rejected
3583, Yes,7100000,557, Not Graduate, Approved
3584, Yes,8200000,334, Graduate, Rejected
3585, Yes,9800000,487, Graduate, Rejected
3586, Yes,3900000,539, Graduate, Rejected
3587, Yes,2200000,710, Graduate, Approved
3588, Yes,600000,879, Not Graduate, Approved
3589, Yes,6900000,512, Not Graduate, Rejected
3590, Yes,7400000,561, Graduate, Approved
3591, Yes,4000000,539, Not Graduate, Rejected
3592, Yes,700000,544, Not Graduate, Rejected
3593, Yes,1900000,631, Not Graduate, Approved
3594, No,2200000,546, Graduate, Rejected
3595, Yes,2000000,569, Graduate, Approved
3596, No,7400000,384, Not Graduate, Rejected
3597, Yes,2300000,583, Not Graduate, Approved
3598, Yes,4000000,517, Not Graduate, Rejected
3599, Yes,1500000,420, Graduate, Rejected
3600, Yes,5200000,644, Not Graduate, Approved
3601, No,5400000,349, Graduate, Rejected
3602, No,7700000,662, Graduate, Approved
3603, Yes,1900000,704, Not Graduate, Approved
3604, Yes,6400000,324, Not Graduate, Rejected
3605, No,700000,757, Graduate, Approved
3606, Yes,5800000,361, Graduate, Rejected
3607, No,1800000,415, Graduate, Approved
3608, Yes,4300000,618, Graduate, Approved
3609, No,8000000,524, Graduate, Rejected
3610, No,1100000,887, Not Graduate, Approved
3611, Yes,8800000,729, Not Graduate, Approved
3612, No,4800000,774, Graduate, Approved
3613, Yes,200000,724, Not Graduate, Approved
3614, Yes,1400000,320, Graduate, Rejected
3615, No,2500000,590, Graduate, Approved
3616, No,8100000,796, Graduate, Approved
3617, Yes,6100000,890, Graduate, Approved
3618, Yes,2000000,651, Not Graduate, Approved
3619, No,4800000,634, Not Graduate, Approved
3620, Yes,900000,660, Graduate, Approved
3621, No,1300000,512, Not Graduate, Rejected
3622, Yes,4200000,900, Not Graduate, Approved
3623, Yes,3300000,823, Graduate, Approved
3624, Yes,8700000,880, Not Graduate, Approved
3625, Yes,800000,439, Not Graduate, Approved
3626, Yes,7400000,441, Graduate, Rejected
3627, No,6900000,360, Not Graduate, Rejected
3628, Yes,8800000,561, Graduate, Approved
3629, Yes,8600000,758, Graduate, Approved
3630, No,5400000,621, Graduate, Approved
3631, Yes,2900000,621, Graduate, Approved
3632, No,9800000,342, Graduate, Rejected
3633, No,3300000,552, Graduate, Approved
3634, No,300000,376, Not Graduate, Rejected
3635, No,1500000,801, Graduate, Approved
3636, Yes,5400000,512, Not Graduate, Approved
3637, No,6600000,497, Graduate, Rejected
3638, No,5700000,386, Graduate, Rejected
3639, Yes,8500000,683, Not Graduate, Approved
3640, No,7400000,779, Graduate, Approved
3641, Yes,7800000,876, Not Graduate, Approved
3642, Yes,7200000,515, Graduate, Rejected
3643, No,7600000,463, Not Graduate, Rejected
3644, Yes,7000000,486, Not Graduate, Approved
3645, No,5700000,328, Not Graduate, Rejected
3646, No,8200000,343, Not Graduate, Rejected
3647, Yes,9000000,712, Graduate, Approved
3648, No,3900000,607, Not Graduate, Approved
3649, No,6500000,812, Graduate, Approved
3650, Yes,2300000,589, Not Graduate, Approved
3651, No,5700000,657, Not Graduate, Approved
3652, No,800000,453, Not Graduate, Rejected
3653, Yes,8400000,889, Not Graduate, Approved
3654, Yes,4300000,564, Graduate, Approved
3655, Yes,300000,419, Not Graduate, Rejected
3656, No,8700000,663, Graduate, Approved
3657, No,4400000,884, Not Graduate, Approved
3658, Yes,5600000,528, Graduate, Rejected
3659, No,600000,475, Graduate, Rejected
3660, Yes,2500000,695, Not Graduate, Approved
3661, No,3800000,759, Not Graduate, Approved
3662, No,2500000,636, Not Graduate, Approved
3663, Yes,5500000,546, Not Graduate, Rejected
3664, Yes,4500000,639, Graduate, Approved
3665, No,1900000,388, Not Graduate, Rejected
3666, Yes,6400000,594, Graduate, Approved
3667, Yes,3800000,760, Not Graduate, Approved
3668, Yes,6300000,582, Not Graduate, Approved
3669, No,300000,896, Not Graduate, Approved
3670, Yes,7100000,891, Not Graduate, Approved
3671, Yes,600000,495, Not Graduate, Rejected
3672, Yes,4400000,865, Graduate, Approved
3673, No,7600000,775, Not Graduate, Approved
3674, Yes,8700000,318, Graduate, Rejected
3675, Yes,5600000,395, Graduate, Rejected
3676, No,4100000,772, Not Graduate, Approved
3677, Yes,7900000,318, Not Graduate, Rejected
3678, Yes,5600000,649, Not Graduate, Approved
3679, No,1200000,438, Not Graduate, Rejected
3680, No,6900000,588, Graduate, Approved
3681, No,2700000,815, Not Graduate, Approved
3682, Yes,9800000,364, Graduate, Rejected
3683, No,9300000,586, Not Graduate, Approved
3684, No,6700000,555, Not Graduate, Approved
3685, No,1300000,312, Graduate, Rejected
3686, Yes,7900000,605, Graduate, Approved
3687, No,6700000,672, Not Graduate, Approved
3688, Yes,2100000,591, Not Graduate, Approved
3689, Yes,4700000,321, Graduate, Rejected
3690, No,3700000,393, Graduate, Rejected
3691, Yes,5800000,561, Graduate, Approved
3692, Yes,2400000,725, Graduate, Approved
3693, Yes,8100000,438, Not Graduate, Rejected
3694, Yes,5400000,399, Graduate, Rejected
3695, No,1400000,592, Graduate, Approved
3696, No,2500000,835, Not Graduate, Approved
3697, Yes,1600000,733, Not Graduate, Approved
3698, No,3700000,484, Not Graduate, Rejected
3699, Yes,500000,615, Not Graduate, Approved
3700, Yes,5300000,591, Not Graduate, Approved
3701, Yes,2800000,349, Graduate, Rejected
3702, Yes,9600000,478, Graduate, Rejected
3703, No,2200000,633, Graduate, Approved
3704, Yes,8400000,378, Not Graduate, Rejected
3705, No,2100000,461, Not Graduate, Rejected
3706, Yes,2800000,834, Not Graduate, Approved
3707, No,2500000,671, Not Graduate, Approved
3708, Yes,1700000,524, Graduate, Rejected
3709, No,6100000,816, Graduate, Approved
3710, No,4100000,729, Graduate, Approved
3711, Yes,4500000,307, Not Graduate, Rejected
3712, Yes,5600000,350, Graduate, Rejected
3713, Yes,5800000,444, Not Graduate, Rejected
3714, No,8600000,895, Not Graduate, Approved
3715, No,2900000,708, Graduate, Approved
3716, Yes,8300000,355, Not Graduate, Rejected
3717, No,2400000,756, Not Graduate, Approved
3718, No,5600000,719, Graduate, Approved
3719, Yes,9500000,439, Graduate, Rejected
3720, Yes,4900000,668, Not Graduate, Approved
3721, Yes,5900000,765, Not Graduate, Approved
3722, Yes,500000,476, Graduate, Approved
3723, No,7000000,781, Graduate, Approved
3724, No,3500000,350, Not Graduate, Approved
3725, No,5200000,783, Graduate, Approved
3726, Yes,6300000,770, Graduate, Approved
3727, No,8400000,822, Not Graduate, Approved
3728, Yes,7500000,469, Not Graduate, Rejected
3729, No,3300000,300, Graduate, Rejected
3730, No,8800000,692, Not Graduate, Approved
3731, No,200000,707, Graduate, Approved
3732, Yes,8000000,658, Not Graduate, Approved
3733, No,1000000,625, Graduate, Approved
3734, No,9400000,343, Graduate, Rejected
3735, No,2100000,358, Graduate, Rejected
3736, Yes,5400000,705, Graduate, Approved
3737, Yes,4700000,799, Graduate, Approved
3738, No,8800000,397, Graduate, Rejected
3739, No,3200000,493, Graduate, Rejected
3740, Yes,7200000,446, Graduate, Approved
3741, Yes,2500000,315, Not Graduate, Rejected
3742, Yes,6900000,887, Not Graduate, Approved
3743, Yes,5700000,429, Graduate, Rejected
3744, Yes,5500000,673, Graduate, Approved
3745, Yes,9200000,731, Not Graduate, Approved
3746, Yes,5700000,732, Graduate, Approved
3747, Yes,5000000,525, Graduate, Rejected
3748, No,2300000,343, Not Graduate, Rejected
3749, Yes,3000000,331, Not Graduate, Rejected
3750, No,7900000,845, Not Graduate, Approved
3751, No,2000000,696, Graduate, Approved
3752, No,2700000,772, Not Graduate, Approved
3753, Yes,6400000,628, Graduate, Approved
3754, Yes,8200000,764, Not Graduate, Approved
3755, No,2800000,553, Graduate, Approved
3756, No,8900000,653, Not Graduate, Approved
3757, No,5100000,506, Not Graduate, Approved
3758, No,2800000,431, Graduate, Rejected
3759, Yes,6100000,697, Not Graduate, Approved
3760, No,8400000,588, Not Graduate, Approved
3761, No,1600000,846, Not Graduate, Approved
3762, No,4100000,379, Graduate, Rejected
3763, No,300000,745, Not Graduate, Approved
3764, No,9600000,523, Graduate, Rejected
3765, Yes,8300000,624, Graduate, Approved
3766, No,4600000,407, Graduate, Rejected
3767, Yes,5600000,756, Not Graduate, Approved
3768, Yes,4100000,351, Graduate, Rejected
3769, No,3700000,373, Not Graduate, Rejected
3770, Yes,800000,461, Not Graduate, Approved
3771, No,8100000,672, Graduate, Approved
3772, Yes,2700000,434, Graduate, Rejected
3773, Yes,7000000,541, Not Graduate, Rejected
3774, Yes,8100000,413, Not Graduate, Approved
3775, No,3200000,592, Graduate, Approved
3776, Yes,400000,665, Not Graduate, Approved
3777, No,7800000,313, Graduate, Approved
3778, No,5800000,673, Not Graduate, Approved
3779, Yes,2600000,382, Not Graduate, Rejected
3780, No,5400000,661, Not Graduate, Approved
3781, Yes,600000,576, Graduate, Approved
3782, No,600000,443, Graduate, Rejected
3783, Yes,9500000,307, Graduate, Rejected
3784, Yes,1900000,656, Graduate, Approved
3785, Yes,9800000,885, Graduate, Approved
3786, No,7800000,896, Graduate, Approved
3787, No,4900000,802, Not Graduate, Approved
3788, Yes,8300000,650, Graduate, Approved
3789, Yes,3900000,665, Not Graduate, Approved
3790, No,9000000,339, Graduate, Rejected
3791, No,9600000,447, Not Graduate, Rejected
3792, Yes,1000000,613, Not Graduate, Approved
3793, No,2800000,424, Graduate, Rejected
3794, No,8300000,667, Not Graduate, Approved
3795, Yes,6900000,715, Not Graduate, Approved
3796, Yes,3800000,654, Not Graduate, Approved
3797, No,8000000,549, Not Graduate, Rejected
3798, Yes,9800000,373, Graduate, Approved
3799, Yes,2900000,332, Graduate, Rejected
3800, No,7900000,534, Graduate, Rejected
3801, No,4600000,396, Not Graduate, Rejected
3802, No,1000000,892, Graduate, Approved
3803, No,9000000,602, Graduate, Approved
3804, Yes,9400000,615, Graduate, Approved
3805, Yes,7400000,482, Graduate, Rejected
3806, No,6600000,397, Graduate, Rejected
3807, No,1300000,464, Not Graduate, Rejected
3808, Yes,1100000,832, Graduate, Approved
3809, No,9200000,802, Graduate, Approved
3810, No,7000000,628, Graduate, Approved
3811, No,5100000,694, Graduate, Approved
3812, Yes,3200000,741, Not Graduate, Approved
3813, Yes,3700000,748, Not Graduate, Approved
3814, No,3600000,320, Graduate, Approved
3815, No,5600000,774, Graduate, Approved
3816, Yes,9500000,500, Not Graduate, Approved
3817, No,1500000,706, Not Graduate, Approved
3818, No,7400000,601, Not Graduate, Approved
3819, No,6000000,806, Graduate, Approved
3820, Yes,3000000,644, Graduate, Approved
3821, Yes,6000000,723, Graduate, Approved
3822, Yes,600000,509, Graduate, Rejected
3823, No,1800000,898, Graduate, Approved
3824, Yes,5500000,567, Graduate, Approved
