applicant_id,govt_employed,income_annum,cibil_score,education,loan_status
988,no,9400000,625, Graduate,Approved
3368,no,2900000,835, Not Graduate,Approved
3996,no,9300000,741, Not Graduate,Approved
868,no,5100000,306, Not Graduate,Rejected
4074,no,900000,560, Graduate,Approved
3875,no,2900000,326, Graduate,Rejected
252,no,2600000,852, Graduate,Approved
1472,no,6600000,467, Not Graduate,Rejected
3133,no,3100000,504, Graduate,Rejected
2801,no,5200000,794, Graduate,Approved
3423,no,8100000,884, Not Graduate,Approved
852,no,4900000,612, Not Graduate,Approved
1133,no,3500000,355, Not Graduate,Approved
185,no,1400000,575, Graduate,Approved
4066,no,1400000,697, Graduate,Approved
2889,no,6800000,300, Graduate,Rejected
1112,no,1400000,686, Graduate,Approved
226,no,5200000,434, Not Graduate,Rejected
685,no,1000000,551, Not Graduate,Approved
608,no,6000000,385, Not Graduate,Rejected
2163,no,3400000,385, Not Graduate,Rejected
100,no,4400000,463, Graduate,Rejected
1268,no,4700000,755, Graduate,Approved
2215,no,1800000,348, Graduate,Rejected
2811,no,7000000,640, Graduate,Approved
2355,no,6300000,469, Graduate,Rejected
1976,no,4700000,710, Not Graduate,Approved
2287,no,7100000,824, Graduate,Approved
414,no,4100000,608, Graduate,Approved
1767,no,7500000,815, Not Graduate,Approved
460,no,3200000,457, Graduate,Rejected
3683,no,9300000,586, Not Graduate,Approved
618,no,5400000,522, Not Graduate,Rejected
620,no,8900000,588, Graduate,Approved
2235,no,4100000,546, Not Graduate,Rejected
2173,no,600000,425, Graduate,Rejected
3637,no,6600000,497, Graduate,Rejected
1629,no,4200000,545, Not Graduate,Rejected
3264,no,9000000,638, Not Graduate,Approved
502,no,4700000,375, Graduate,Rejected
2137,no,7100000,699, Graduate,Approved
1180,no,9900000,392, Graduate,Rejected
2332,no,7900000,601, Graduate,Approved
1075,no,6800000,501, Graduate,Approved
653,no,8000000,421, Graduate,Approved
2576,no,3600000,408, Graduate,Rejected
125,no,7000000,719, Graduate,Approved
1463,no,1600000,657, Not Graduate,Approved
2776,no,4900000,659, Graduate,Approved
1235,no,6900000,699, Not Graduate,Approved
635,no,8400000,476, Not Graduate,Rejected
2865,no,3600000,427, Not Graduate,Rejected
2848,no,5200000,687, Graduate,Approved
2486,no,5700000,630, Not Graduate,Approved
1172,no,5300000,802, Graduate,Approved
3256,no,2200000,833, Not Graduate,Approved
1109,no,8100000,375, Graduate,Rejected
3539,no,6900000,857, Graduate,Approved
3120,no,9800000,592, Not Graduate,Approved
2643,no,1900000,592, Not Graduate,Approved
4196,no,7100000,727, Graduate,Approved
3542,no,8800000,668, Not Graduate,Approved
3180,no,5700000,697, Not Graduate,Approved
3446,no,6600000,841, Graduate,Approved
1128,no,9600000,544, Graduate,Rejected
2699,no,4200000,526, Not Graduate,Rejected
3067,no,9200000,742, Not Graduate,Approved
3554,no,1800000,548, Graduate,Approved
747,no,2600000,861, Not Graduate,Approved
1728,no,3900000,786, Graduate,Approved
1848,no,4600000,805, Graduate,Approved
1158,no,1300000,624, Not Graduate,Approved
517,no,7300000,552, Graduate,Approved
243,no,5700000,807, Graduate,Approved
1010,no,8900000,617, Graduate,Approved
963,no,5500000,742, Not Graduate,Approved
3207,no,6500000,554, Not Graduate,Approved
3344,no,3100000,622, Graduate,Approved
4119,no,2200000,596, Graduate,Approved
1162,no,8100000,378, Graduate,Rejected
709,no,8900000,531, Graduate,Rejected
119,no,7200000,379, Not Graduate,Rejected
1240,no,4200000,840, Not Graduate,Approved
2559,no,5800000,719, Not Graduate,Approved
1260,no,1800000,777, Graduate,Approved
1034,no,600000,752, Graduate,Approved
3580,no,8900000,519, Not Graduate,Rejected
2346,no,4100000,440, Graduate,Rejected
1833,no,8400000,371, Not Graduate,Rejected
1160,no,7700000,758, Not Graduate,Approved
1611,no,2100000,705, Graduate,Approved
3209,no,4600000,406, Graduate,Rejected
1091,no,9400000,898, Graduate,Approved
2316,no,2000000,337, Not Graduate,Rejected
1197,no,2200000,667, Not Graduate,Approved
2849,no,7400000,835, Graduate,Approved
4013,no,700000,663, Not Graduate,Approved
3610,no,1100000,887, Not Graduate,Approved
1425,no,8500000,336, Graduate,Rejected
1055,no,6500000,419, Not Graduate,Rejected
1372,no,6000000,709, Not Graduate,Approved
2365,no,6600000,834, Not Graduate,Approved
3228,no,2500000,590, Not Graduate,Approved
1816,no,5100000,350, Graduate,Rejected
3920,no,4900000,328, Not Graduate,Rejected
4107,no,7600000,580, Not Graduate,Approved
179,no,5600000,869, Not Graduate,Approved
4049,no,7400000,834, Not Graduate,Approved
955,no,2200000,563, Not Graduate,Approved
1630,no,4200000,654, Not Graduate,Approved
1920,no,900000,547, Not Graduate,Rejected
362,no,4400000,349, Graduate,Approved
3127,no,900000,590, Graduate,Approved
3825,no,1000000,715, Graduate,Approved
1826,no,8100000,606, Not Graduate,Approved
2141,no,4800000,860, Not Graduate,Approved
3943,no,7600000,743, Graduate,Approved
2638,no,5100000,867, Not Graduate,Approved
2844,no,500000,464, Not Graduate,Rejected
3902,no,2300000,529, Graduate,Rejected
857,no,2200000,417, Not Graduate,Rejected
3375,no,7500000,790, Graduate,Approved
411,no,7100000,360, Graduate,Rejected
1155,no,600000,627, Graduate,Approved
2094,no,4600000,520, Not Graduate,Rejected
909,no,3500000,333, Not Graduate,Rejected
4141,no,7100000,857, Graduate,Approved
3009,no,7100000,430, Not Graduate,Rejected
1682,no,7800000,500, Not Graduate,Rejected
1227,no,6500000,373, Not Graduate,Rejected
1553,no,7000000,541, Not Graduate,Rejected
3990,no,2400000,531, Not Graduate,Rejected
435,no,8800000,699, Graduate,Approved
263,no,9200000,523, Graduate,Rejected
2219,no,4300000,482, Not Graduate,Rejected
184,no,7500000,824, Not Graduate,Approved
476,no,2400000,665, Not Graduate,Approved
1396,no,4700000,492, Graduate,Rejected
3800,no,7900000,534, Graduate,Rejected
726,no,5000000,755, Not Graduate,Approved
3889,no,9100000,792, Not Graduate,Approved
944,no,1400000,829, Graduate,Approved
1351,no,4000000,496, Graduate,Rejected
4029,no,3000000,478, Graduate,Rejected
734,no,500000,556, Graduate,Approved
3874,no,6400000,489, Not Graduate,Rejected
1500,no,9800000,788, Not Graduate,Approved
27,no,8200000,696, Graduate,Approved
881,no,1100000,482, Graduate,Rejected
4002,no,9200000,527, Not Graduate,Rejected
1078,no,5900000,386, Graduate,Rejected
3091,no,5700000,412, Graduate,Rejected
721,no,1800000,670, Graduate,Approved
1295,no,3900000,530, Not Graduate,Rejected
2973,no,4900000,492, Graduate,Rejected
1964,no,8400000,785, Graduate,Approved
2300,no,900000,337, Not Graduate,Rejected
878,no,5200000,698, Graduate,Approved
3541,no,7900000,551, Graduate,Approved
1658,no,3900000,674, Not Graduate,Approved
3787,no,4900000,802, Not Graduate,Approved
4050,no,8700000,397, Graduate,Rejected
1803,no,6000000,639, Not Graduate,Approved
1865,no,5600000,558, Not Graduate,Approved
3106,no,1300000,372, Graduate,Rejected
1785,no,7900000,394, Not Graduate,Approved
3833,no,8000000,791, Not Graduate,Approved
1947,no,8400000,328, Graduate,Rejected
2110,no,9100000,652, Not Graduate,Approved
228,no,7200000,774, Graduate,Approved
3210,no,700000,650, Graduate,Approved
2190,no,5800000,354, Graduate,Rejected
2972,no,6300000,872, Not Graduate,Approved
4053,no,1200000,323, Not Graduate,Rejected
4028,no,9100000,353, Not Graduate,Rejected
2752,no,8800000,696, Graduate,Approved
213,no,8500000,471, Not Graduate,Rejected
3243,no,2100000,379, Graduate,Rejected
870,no,6600000,455, Graduate,Approved
965,no,2700000,691, Graduate,Approved
2601,no,300000,492, Graduate,Rejected
3730,no,8800000,692, Not Graduate,Approved
1438,no,2800000,676, Graduate,Approved
2228,no,5200000,531, Not Graduate,Rejected
1627,no,2900000,409, Not Graduate,Rejected
1954,no,4600000,593, Not Graduate,Approved
748,no,3000000,409, Not Graduate,Rejected
3250,no,4200000,771, Graduate,Approved
2816,no,6600000,500, Graduate,Approved
919,no,6300000,543, Graduate,Rejected
3252,no,1200000,564, Graduate,Approved
3014,no,2400000,539, Not Graduate,Rejected
3778,no,5800000,673, Not Graduate,Approved
2702,no,6300000,774, Not Graduate,Approved
1843,no,2100000,402, Not Graduate,Rejected
849,no,2600000,506, Graduate,Rejected
1067,no,6800000,819, Graduate,Approved
2430,no,9600000,418, Graduate,Rejected
3898,no,3900000,683, Not Graduate,Approved
2713,no,9500000,564, Not Graduate,Approved
2222,no,500000,857, Not Graduate,Approved
3911,no,1700000,537, Graduate,Rejected
2916,no,8400000,492, Graduate,Rejected
3684,no,6700000,555, Not Graduate,Approved
2073,no,300000,885, Graduate,Approved
4036,no,7300000,599, Not Graduate,Approved
3927,no,4900000,653, Graduate,Approved
661,no,1600000,710, Not Graduate,Approved
3681,no,2700000,815, Not Graduate,Approved
2465,no,1500000,507, Not Graduate,Rejected
115,no,8400000,437, Not Graduate,Rejected
1011,no,5600000,460, Graduate,Rejected
1888,no,9500000,650, Graduate,Approved
2398,no,200000,730, Not Graduate,Approved
1881,no,3700000,301, Not Graduate,Rejected
3968,no,3000000,588, Graduate,Approved
3714,no,8600000,895, Not Graduate,Approved
2986,no,6400000,628, Graduate,Approved
3318,no,900000,415, Not Graduate,Rejected
2532,no,5700000,871, Graduate,Approved
2862,no,6300000,425, Not Graduate,Rejected
858,no,6800000,781, Not Graduate,Approved
3455,no,1000000,896, Graduate,Approved
3356,no,5500000,882, Not Graduate,Approved
2589,no,4700000,559, Not Graduate,Approved
1023,no,8800000,836, Graduate,Approved
46,no,8000000,331, Graduate,Rejected
1367,no,9000000,496, Not Graduate,Rejected
389,no,4300000,302, Not Graduate,Rejected
92,no,8800000,540, Graduate,Rejected
341,no,6800000,341, Not Graduate,Rejected
3900,no,900000,803, Graduate,Approved
4126,no,9200000,455, Graduate,Rejected
2443,no,7100000,592, Graduate,Approved
1898,no,1600000,529, Graduate,Rejected
2431,no,5600000,865, Graduate,Approved
4008,no,3700000,794, Graduate,Approved
862,no,7600000,810, Not Graduate,Approved
128,no,5100000,395, Not Graduate,Rejected
2763,no,1900000,805, Not Graduate,Approved
3703,no,2200000,633, Graduate,Approved
773,no,9500000,856, Not Graduate,Approved
2787,no,4000000,723, Graduate,Approved
838,no,4100000,399, Not Graduate,Rejected
2161,no,5300000,753, Not Graduate,Approved
1739,no,7600000,888, Not Graduate,Approved
2185,no,3300000,504, Not Graduate,Rejected
2570,no,5000000,345, Not Graduate,Rejected
1703,no,6100000,849, Graduate,Approved
2043,no,8400000,604, Not Graduate,Approved
3474,no,3600000,546, Graduate,Rejected
522,no,8300000,823, Not Graduate,Approved
987,no,700000,330, Not Graduate,Rejected
1217,no,400000,766, Graduate,Approved
772,no,8700000,365, Not Graduate,Rejected
2843,no,3500000,524, Not Graduate,Approved
2361,no,2200000,409, Not Graduate,Rejected
42,no,9100000,822, Not Graduate,Approved
3160,no,8400000,599, Graduate,Approved
2153,no,3500000,609, Graduate,Approved
2373,no,8100000,778, Graduate,Approved
1060,no,4300000,469, Graduate,Rejected
3979,no,8700000,897, Not Graduate,Approved
3782,no,600000,443, Graduate,Rejected
4216,no,8300000,350, Graduate,Rejected
1921,no,500000,809, Not Graduate,Approved
2909,no,5700000,340, Not Graduate,Rejected
2907,no,7500000,392, Graduate,Approved
1539,no,4400000,712, Graduate,Approved
2023,no,9000000,670, Not Graduate,Approved
3023,no,5500000,580, Not Graduate,Approved
781,no,1600000,784, Not Graduate,Approved
758,no,1400000,393, Graduate,Rejected
562,no,5200000,761, Graduate,Approved
1552,no,2900000,367, Graduate,Rejected
1885,no,4700000,516, Graduate,Approved
3190,no,1400000,787, Not Graduate,Approved
3652,no,800000,453, Not Graduate,Rejected
3748,no,2300000,343, Not Graduate,Rejected
51,no,7300000,502, Graduate,Rejected
2830,no,6500000,713, Not Graduate,Approved
142,no,3600000,894, Not Graduate,Approved
745,no,8000000,549, Not Graduate,Rejected
1997,no,8100000,740, Not Graduate,Approved
66,no,4100000,364, Graduate,Rejected
1332,no,9600000,888, Graduate,Approved
3803,no,9000000,602, Graduate,Approved
1858,no,2900000,478, Graduate,Rejected
1609,no,5500000,582, Not Graduate,Approved
1405,no,6100000,300, Graduate,Rejected
1272,no,500000,527, Not Graduate,Rejected
316,no,4400000,499, Graduate,Approved
400,no,7100000,610, Not Graduate,Approved
2974,no,4800000,618, Graduate,Approved
2002,no,3900000,527, Not Graduate,Rejected
2256,no,8900000,380, Not Graduate,Rejected
3350,no,4700000,597, Not Graduate,Approved
633,no,6500000,342, Not Graduate,Rejected
4111,no,3200000,866, Graduate,Approved
2452,no,3200000,838, Not Graduate,Approved
4231,no,3700000,820, Not Graduate,Approved
380,no,500000,531, Not Graduate,Approved
3389,no,6000000,387, Not Graduate,Rejected
3089,no,5000000,459, Not Graduate,Rejected
3777,no,7800000,313, Graduate,Approved
4061,no,5800000,434, Not Graduate,Rejected
2103,no,7900000,771, Not Graduate,Approved
2898,no,6600000,861, Not Graduate,Approved
3072,no,9400000,649, Graduate,Approved
432,no,1100000,562, Graduate,Approved
4209,no,8300000,848, Graduate,Approved
4188,no,4100000,367, Not Graduate,Rejected
722,no,5600000,609, Not Graduate,Approved
3696,no,2500000,835, Not Graduate,Approved
2063,no,9200000,522, Graduate,Rejected
1511,no,3200000,828, Not Graduate,Approved
1329,no,7000000,318, Graduate,Rejected
3043,no,6100000,492, Not Graduate,Rejected
1849,no,4600000,709, Graduate,Approved
108,no,2700000,591, Graduate,Approved
827,no,1600000,707, Graduate,Approved
3607,no,1800000,415, Graduate,Approved
898,no,3700000,668, Graduate,Approved
891,no,4900000,321, Not Graduate,Rejected
132,no,8800000,357, Graduate,Rejected
2128,no,3400000,567, Graduate,Approved
2217,no,1400000,880, Graduate,Approved
315,no,9800000,778, Not Graduate,Approved
1369,no,6800000,783, Not Graduate,Approved
1125,no,5500000,887, Not Graduate,Approved
3854,no,8300000,858, Graduate,Approved
2101,no,4500000,533, Not Graduate,Rejected
3956,no,6000000,533, Graduate,Rejected
3172,no,8400000,674, Graduate,Approved
2432,no,7800000,703, Graduate,Approved
2906,no,1100000,473, Graduate,Rejected
1411,no,9500000,451, Not Graduate,Rejected
1616,no,1200000,431, Graduate,Rejected
84,no,3600000,613, Graduate,Approved
2164,no,6700000,749, Not Graduate,Approved
2635,no,5300000,802, Graduate,Approved
3119,no,5800000,532, Not Graduate,Rejected
613,no,7200000,380, Graduate,Rejected
3061,no,1900000,832, Not Graduate,Approved
137,no,4600000,786, Not Graduate,Approved
402,no,3700000,339, Graduate,Rejected
3175,no,7600000,510, Not Graduate,Rejected
958,no,2200000,613, Graduate,Approved
3679,no,1200000,438, Not Graduate,Rejected
831,no,7300000,811, Graduate,Approved
3169,no,2400000,357, Not Graduate,Rejected
1541,no,6200000,838, Not Graduate,Approved
875,no,5400000,622, Graduate,Approved
3751,no,2000000,696, Graduate,Approved
1289,no,5900000,307, Not Graduate,Approved
790,no,3100000,544, Graduate,Rejected
3649,no,6500000,812, Graduate,Approved
3348,no,9700000,601, Not Graduate,Approved
59,no,7400000,421, Graduate,Rejected
3195,no,5000000,726, Not Graduate,Approved
3369,no,7100000,850, Graduate,Approved
967,no,4400000,324, Graduate,Rejected
2512,no,7300000,358, Graduate,Rejected
2109,no,6900000,496, Graduate,Rejected
4093,no,700000,759, Graduate,Approved
4088,no,6900000,686, Not Graduate,Approved
2117,no,4500000,404, Graduate,Rejected
3458,no,8600000,867, Not Graduate,Approved
3497,no,5000000,315, Not Graduate,Rejected
2960,no,9000000,646, Graduate,Approved
3492,no,8100000,674, Not Graduate,Approved
3516,no,7900000,681, Graduate,Approved
712,no,9200000,383, Graduate,Rejected
82,no,8800000,826, Not Graduate,Approved
3237,no,1200000,709, Graduate,Approved
4263,no,1300000,540, Graduate,Rejected
329,no,1100000,716, Graduate,Approved
630,no,9100000,419, Graduate,Rejected
1090,no,5100000,336, Graduate,Rejected
4102,no,400000,685, Graduate,Approved
723,no,6800000,349, Not Graduate,Rejected
167,no,5800000,656, Not Graduate,Approved
2159,no,2500000,684, Graduate,Approved
3176,no,8500000,698, Graduate,Approved
1612,no,1800000,306, Graduate,Rejected
2747,no,2600000,682, Not Graduate,Approved
543,no,3600000,376, Not Graduate,Rejected
3925,no,3200000,656, Not Graduate,Approved
4245,no,1800000,860, Not Graduate,Approved
3185,no,6400000,745, Not Graduate,Approved
3801,no,4600000,396, Not Graduate,Rejected
3278,no,7800000,751, Not Graduate,Approved
725,no,4200000,391, Not Graduate,Rejected
2390,no,7800000,394, Graduate,Rejected
2359,no,7600000,781, Graduate,Approved
2663,no,4200000,375, Graduate,Rejected
357,no,3700000,563, Not Graduate,Approved
2682,no,1500000,885, Not Graduate,Approved
1214,no,2400000,682, Not Graduate,Approved
3970,no,8300000,348, Not Graduate,Rejected
3135,no,1800000,422, Not Graduate,Approved
621,no,5000000,570, Graduate,Approved
3473,no,5100000,410, Graduate,Rejected
1720,no,8400000,519, Graduate,Rejected
648,no,3000000,620, Graduate,Approved
3057,no,6300000,590, Graduate,Approved
903,no,4800000,812, Not Graduate,Approved
343,no,8000000,431, Graduate,Approved
1185,no,8800000,637, Not Graduate,Approved
1675,no,9800000,356, Not Graduate,Rejected
3952,no,2800000,615, Not Graduate,Approved
241,no,9600000,851, Graduate,Approved
2087,no,8000000,608, Not Graduate,Approved
793,no,6300000,504, Graduate,Rejected
1559,no,300000,819, Not Graduate,Approved
77,no,5700000,697, Graduate,Approved
915,no,700000,806, Graduate,Approved
3543,no,6500000,672, Graduate,Approved
1189,no,6900000,828, Not Graduate,Approved
683,no,5200000,721, Not Graduate,Approved
384,no,2300000,682, Not Graduate,Approved
663,no,5300000,348, Not Graduate,Rejected
551,no,3100000,420, Not Graduate,Rejected
3984,no,7500000,535, Graduate,Rejected
3905,no,2600000,349, Graduate,Rejected
1296,no,1600000,844, Graduate,Approved
2730,no,8500000,405, Not Graduate,Rejected
3171,no,9600000,368, Not Graduate,Rejected
1152,no,7200000,421, Graduate,Rejected
3225,no,6500000,444, Graduate,Rejected
2106,no,5600000,544, Not Graduate,Rejected
3576,no,7400000,677, Not Graduate,Approved
4121,no,9100000,711, Graduate,Approved
2969,no,9700000,649, Graduate,Approved
4248,no,3100000,820, Not Graduate,Approved
3526,no,2600000,849, Not Graduate,Approved
1521,no,1400000,649, Graduate,Approved
4205,no,1100000,615, Graduate,Approved
3814,no,3600000,320, Graduate,Approved
2060,no,8200000,425, Graduate,Rejected
2957,no,3600000,654, Not Graduate,Approved
1551,no,3200000,502, Not Graduate,Rejected
1982,no,3900000,544, Not Graduate,Rejected
1122,no,200000,615, Not Graduate,Approved
2380,no,7300000,751, Graduate,Approved
1670,no,3200000,802, Graduate,Approved
742,no,6900000,828, Not Graduate,Approved
1202,no,3900000,728, Graduate,Approved
2257,no,8000000,565, Graduate,Approved
3007,no,9300000,629, Graduate,Approved
3168,no,5500000,382, Graduate,Approved
3251,no,7500000,695, Not Graduate,Approved
3036,no,1100000,858, Not Graduate,Approved
1418,no,400000,447, Not Graduate,Rejected
1134,no,4800000,605, Graduate,Approved
1989,no,7000000,837, Not Graduate,Approved
655,no,9200000,607, Graduate,Approved
1738,no,6600000,885, Graduate,Approved
1835,no,4700000,411, Graduate,Rejected
3934,no,9800000,606, Not Graduate,Approved
1996,no,2900000,744, Not Graduate,Approved
2204,no,7600000,545, Graduate,Rejected
710,no,7000000,631, Not Graduate,Approved
801,no,3100000,665, Graduate,Approved
3212,no,1200000,872, Graduate,Approved
611,no,8100000,449, Graduate,Rejected
3627,no,6900000,360, Not Graduate,Rejected
1962,no,5300000,821, Not Graduate,Approved
2864,no,700000,705, Not Graduate,Approved
272,no,9400000,870, Graduate,Approved
2704,no,6500000,862, Not Graduate,Approved
4,no,8200000,467, Graduate,Rejected
1142,no,2900000,395, Graduate,Rejected
3206,no,4700000,626, Graduate,Approved
702,no,2200000,509, Graduate,Rejected
1515,no,4700000,393, Graduate,Rejected
549,no,1900000,647, Not Graduate,Approved
762,no,4600000,758, Graduate,Approved
3058,no,6100000,510, Not Graduate,Rejected
879,no,4400000,302, Not Graduate,Rejected
565,no,2000000,407, Graduate,Approved
488,no,6300000,608, Not Graduate,Approved
3217,no,3900000,837, Not Graduate,Approved
1266,no,8100000,744, Graduate,Approved
2920,no,8900000,709, Not Graduate,Approved
1965,no,3800000,694, Graduate,Approved
833,no,6200000,880, Graduate,Approved
569,no,4500000,895, Not Graduate,Approved
2987,no,3100000,865, Graduate,Approved
501,no,200000,851, Graduate,Approved
830,no,8800000,706, Graduate,Approved
3835,no,4500000,726, Graduate,Approved
2937,no,6800000,658, Not Graduate,Approved
641,no,4600000,716, Graduate,Approved
3161,no,1600000,319, Graduate,Approved
1543,no,7700000,759, Not Graduate,Approved
856,no,7000000,475, Graduate,Rejected
4146,no,3100000,391, Graduate,Rejected
3257,no,4000000,515, Graduate,Rejected
1834,no,7700000,509, Graduate,Rejected
3924,no,6700000,598, Not Graduate,Approved
1815,no,6000000,376, Not Graduate,Rejected
2270,no,9200000,521, Not Graduate,Rejected
1394,no,8700000,751, Not Graduate,Approved
1049,no,9800000,612, Graduate,Approved
1350,no,1700000,422, Not Graduate,Rejected
1549,no,700000,784, Graduate,Approved
354,no,3000000,781, Graduate,Approved
334,no,1800000,466, Not Graduate,Rejected
1346,no,1200000,717, Graduate,Approved
3197,no,1400000,685, Graduate,Approved
360,no,2900000,885, Not Graduate,Approved
1237,no,300000,702, Graduate,Approved
3695,no,1400000,592, Graduate,Approved
309,no,9600000,452, Graduate,Rejected
1523,no,3400000,705, Graduate,Approved
567,no,2800000,895, Not Graduate,Approved
1218,no,5900000,469, Graduate,Rejected
3640,no,7400000,779, Graduate,Approved
2268,no,6100000,662, Not Graduate,Approved
2127,no,5600000,596, Graduate,Approved
751,no,1500000,584, Graduate,Approved
439,no,6500000,891, Not Graduate,Approved
1177,no,7900000,803, Graduate,Approved
2233,no,6100000,799, Not Graduate,Approved
1717,no,2500000,495, Graduate,Rejected
3849,no,7600000,564, Graduate,Approved
1029,no,5800000,414, Graduate,Rejected
1461,no,4100000,891, Graduate,Approved
687,no,3000000,361, Graduate,Rejected
1689,no,6300000,612, Graduate,Approved
2574,no,5600000,656, Not Graduate,Approved
4132,no,1000000,614, Graduate,Approved
1454,no,4100000,390, Not Graduate,Rejected
32,no,5700000,363, Graduate,Rejected
3417,no,5700000,333, Not Graduate,Rejected
2343,no,2000000,302, Not Graduate,Rejected
3431,no,3700000,819, Not Graduate,Approved
4023,no,4300000,512, Not Graduate,Rejected
1132,no,9900000,566, Not Graduate,Approved
3301,no,1900000,595, Not Graduate,Approved
3151,no,2100000,703, Graduate,Approved
924,no,3600000,566, Not Graduate,Approved
1878,no,4800000,795, Graduate,Approved
393,no,2900000,648, Not Graduate,Approved
2800,no,7500000,520, Graduate,Rejected
2799,no,3600000,300, Graduate,Approved
3871,no,8100000,429, Not Graduate,Approved
2918,no,1700000,602, Graduate,Approved
2046,no,3200000,311, Graduate,Rejected
1173,no,6500000,858, Graduate,Approved
1761,no,4100000,441, Not Graduate,Rejected
3137,no,7400000,317, Graduate,Rejected
3173,no,9200000,335, Not Graduate,Rejected
3255,no,7400000,391, Graduate,Rejected
3357,no,5100000,392, Graduate,Rejected
1359,no,4300000,606, Not Graduate,Approved
81,no,3500000,470, Graduate,Rejected
1924,no,300000,779, Graduate,Approved
570,no,1900000,826, Graduate,Approved
2412,no,3000000,886, Not Graduate,Approved
190,no,7400000,458, Not Graduate,Rejected
3601,no,5400000,349, Graduate,Rejected
1764,no,2000000,613, Graduate,Approved
4183,no,400000,784, Not Graduate,Approved
196,no,9200000,306, Graduate,Rejected
1666,no,4100000,713, Graduate,Approved
992,no,2300000,884, Not Graduate,Approved
4250,no,1100000,887, Graduate,Approved
2882,no,6400000,428, Not Graduate,Rejected
3594,no,2200000,546, Graduate,Rejected
3476,no,700000,344, Not Graduate,Rejected
1969,no,1700000,761, Not Graduate,Approved
2429,no,4200000,506, Graduate,Rejected
4014,no,2500000,662, Graduate,Approved
3760,no,8400000,588, Not Graduate,Approved
3379,no,3800000,323, Not Graduate,Approved
2590,no,6700000,791, Graduate,Approved
130,no,400000,861, Graduate,Approved
2146,no,3300000,829, Graduate,Approved
2688,no,9600000,536, Not Graduate,Rejected
2575,no,1800000,743, Graduate,Approved
3066,no,2000000,502, Not Graduate,Rejected
964,no,5000000,874, Graduate,Approved
2351,no,3900000,360, Graduate,Rejected
1009,no,7900000,726, Not Graduate,Approved
3665,no,1900000,388, Not Graduate,Rejected
1879,no,2600000,594, Graduate,Approved
4261,no,8800000,560, Graduate,Approved
2896,no,2500000,668, Graduate,Approved
1607,no,900000,369, Graduate,Rejected
2065,no,6100000,856, Graduate,Approved
643,no,9300000,743, Not Graduate,Approved
3296,no,3800000,390, Not Graduate,Rejected
811,no,2600000,491, Not Graduate,Approved
1841,no,4600000,785, Graduate,Approved
3333,no,4400000,401, Graduate,Approved
3385,no,1900000,749, Not Graduate,Approved
3273,no,2800000,519, Graduate,Rejected
638,no,6900000,406, Not Graduate,Approved
446,no,700000,839, Not Graduate,Approved
3802,no,1000000,892, Graduate,Approved
2743,no,5100000,607, Not Graduate,Approved
3982,no,2700000,832, Graduate,Approved
3405,no,2800000,381, Not Graduate,Rejected
2005,no,9900000,892, Not Graduate,Approved
2766,no,2700000,413, Not Graduate,Rejected
286,no,4700000,468, Not Graduate,Rejected
3094,no,1400000,778, Not Graduate,Approved
3488,no,6800000,690, Not Graduate,Approved
3734,no,9400000,343, Graduate,Rejected
1366,no,7600000,445, Not Graduate,Rejected
1390,no,4600000,668, Not Graduate,Approved
1988,no,4300000,594, Not Graduate,Approved
2029,no,9500000,769, Not Graduate,Approved
1139,no,2800000,415, Graduate,Rejected
1115,no,2900000,523, Not Graduate,Rejected
3101,no,2800000,860, Not Graduate,Approved
1384,no,1700000,843, Not Graduate,Approved
2529,no,2500000,437, Graduate,Rejected
2674,no,6300000,742, Not Graduate,Approved
2031,no,1900000,540, Graduate,Rejected
3012,no,1300000,690, Not Graduate,Approved
2556,no,1800000,502, Graduate,Rejected
1494,no,4100000,671, Graduate,Approved
328,no,7800000,465, Not Graduate,Rejected
1441,no,6200000,345, Graduate,Rejected
2637,no,1000000,302, Not Graduate,Rejected
593,no,800000,493, Graduate,Rejected
4070,no,9300000,331, Not Graduate,Approved
3220,no,6300000,430, Graduate,Rejected
1257,no,9700000,701, Not Graduate,Approved
1184,no,7100000,530, Graduate,Rejected
2150,no,800000,338, Graduate,Approved
1943,no,8700000,715, Graduate,Approved
3657,no,4400000,884, Not Graduate,Approved
2610,no,5800000,811, Graduate,Approved
3537,no,6600000,758, Not Graduate,Approved
3300,no,5200000,658, Not Graduate,Approved
2742,no,5300000,368, Graduate,Rejected
1963,no,7200000,338, Not Graduate,Rejected
79,no,8500000,576, Not Graduate,Approved
2499,no,2600000,854, Not Graduate,Approved
2657,no,3300000,554, Not Graduate,Approved
1907,no,7800000,717, Not Graduate,Approved
1930,no,6600000,348, Graduate,Rejected
1204,no,4100000,855, Graduate,Approved
3698,no,3700000,484, Not Graduate,Rejected
1938,no,1700000,558, Graduate,Approved
3188,no,8100000,672, Graduate,Approved
3893,no,9100000,787, Graduate,Approved
3199,no,5200000,768, Not Graduate,Approved
984,no,4800000,695, Graduate,Approved
2963,no,900000,346, Graduate,Rejected
574,no,3100000,543, Graduate,Approved
1496,no,2200000,532, Not Graduate,Rejected
4105,no,7000000,663, Not Graduate,Approved
731,no,5800000,313, Graduate,Rejected
2437,no,900000,602, Not Graduate,Approved
