applicant_id,govt_employed,income_annum,cibil_score,education,loan_status
3208,yes,3200000,864, Graduate,Approved
3209,no,4600000,406, Graduate,Rejected
3210,no,700000,650, Graduate,Approved
3211,yes,7600000,534, Not Graduate,Rejected
3212,no,1200000,872, Graduate,Approved
3213,no,5100000,845, Graduate,Approved
3214,yes,4300000,792, Not Graduate,Rejected
3215,no,300000,544, Graduate,Rejected
3216,yes,4000000,552, Graduate,Approved
3217,no,3900000,837, Not Graduate,Approved
3218,yes,6900000,845, Not Graduate,Approved
3219,yes,7000000,677, Not Graduate,Approved
3220,no,6300000,430, Graduate,Rejected
3221,yes,8900000,887, Graduate,Approved
3222,yes,5700000,544, Not Graduate,Rejected
3223,yes,5200000,355, Not Graduate,Rejected
3224,no,7400000,540, Graduate,Rejected
3225,no,6500000,444, Graduate,Rejected
3226,no,6200000,567, Graduate,Approved
3227,yes,2400000,513, Not Graduate,Rejected
3228,no,2500000,590, Not Graduate,Approved
3229,yes,2700000,368, Graduate,Rejected
3230,no,3000000,413, Not Graduate,Rejected
3231,yes,6100000,401, Graduate,Rejected
3232,no,1500000,687, Graduate,Approved
3233,no,6500000,577, Graduate,Approved
3234,no,200000,576, Not Graduate,Approved
3235,no,9900000,687, Not Graduate,Approved
3236,no,5500000,474, Graduate,Rejected
3237,no,1200000,709, Graduate,Approved
3238,yes,6900000,438, Graduate,Rejected
3239,yes,8000000,306, Graduate,Approved
3240,yes,4100000,383, Not Graduate,Rejected
3241,no,1400000,563, Graduate,Approved
3242,yes,1600000,371, Not Graduate,Rejected
3243,no,2100000,379, Graduate,Rejected
3244,no,8800000,897, Not Graduate,Approved
3245,yes,7100000,725, Not Graduate,Approved
3246,no,8600000,678, Not Graduate,Approved
3247,yes,5400000,724, Not Graduate,Approved
3248,yes,1000000,808, Graduate,Approved
3249,no,5400000,625, Graduate,Approved
3250,no,4200000,771, Graduate,Approved
3251,no,7500000,695, Not Graduate,Approved
3252,no,1200000,564, Graduate,Approved
3253,yes,6300000,349, Graduate,Rejected
3254,yes,300000,797, Graduate,Approved
3255,no,7400000,391, Graduate,Rejected
3256,no,2200000,833, Not Graduate,Approved
3257,no,4000000,515, Graduate,Rejected
3258,yes,2700000,671, Graduate,Approved
3259,yes,2000000,404, Not Graduate,Approved
3260,no,6400000,537, Not Graduate,Rejected
3261,yes,1400000,348, Not Graduate,Approved
3262,yes,2800000,647, Not Graduate,Approved
3263,yes,8200000,316, Not Graduate,Rejected
3264,no,9000000,638, Not Graduate,Approved
3265,yes,800000,363, Not Graduate,Rejected
3266,yes,6100000,808, Not Graduate,Approved
3267,yes,2400000,871, Not Graduate,Approved
3268,yes,6000000,607, Graduate,Approved
3269,yes,7900000,571, Not Graduate,Approved
3270,yes,9500000,446, Graduate,Rejected
3271,yes,1800000,436, Not Graduate,Rejected
3272,yes,5800000,738, Not Graduate,Approved
3273,no,2800000,519, Graduate,Rejected
3274,yes,4000000,531, Graduate,Rejected
3275,no,1000000,578, Not Graduate,Approved
3276,no,9100000,578, Graduate,Approved
3277,no,4600000,442, Graduate,Rejected
3278,no,7800000,751, Not Graduate,Approved
3279,yes,6600000,353, Graduate,Rejected
3280,no,9800000,664, Not Graduate,Approved
3281,no,7400000,505, Graduate,Rejected
3282,yes,4300000,571, Graduate,Approved
3283,yes,9800000,754, Not Graduate,Approved
3284,no,1100000,858, Not Graduate,Approved
3285,yes,8600000,641, Graduate,Approved
3286,yes,9400000,592, Not Graduate,Approved
3287,yes,5300000,432, Graduate,Rejected
3288,yes,8700000,558, Not Graduate,Approved
3289,yes,4800000,547, Graduate,Rejected
3290,no,4400000,732, Not Graduate,Approved
3291,yes,5400000,784, Graduate,Approved
3292,yes,8400000,605, Not Graduate,Approved
3293,yes,5400000,688, Graduate,Approved
3294,yes,9400000,617, Not Graduate,Approved
3295,yes,800000,518, Not Graduate,Approved
3296,no,3800000,390, Not Graduate,Rejected
3297,no,3100000,370, Graduate,Rejected
3298,yes,6000000,802, Not Graduate,Approved
3299,yes,6800000,338, Not Graduate,Rejected
3300,no,5200000,658, Not Graduate,Approved
3301,no,1900000,595, Not Graduate,Approved
3302,yes,3600000,594, Graduate,Approved
3303,yes,1500000,611, Graduate,Approved
3304,no,2000000,799, Not Graduate,Approved
3305,no,9200000,497, Graduate,Rejected
3306,yes,6100000,456, Not Graduate,Rejected
3307,no,300000,396, Not Graduate,Rejected
3308,no,800000,770, Graduate,Approved
3309,no,3300000,797, Not Graduate,Approved
3310,no,5800000,586, Not Graduate,Approved
3311,no,8500000,604, Not Graduate,Approved
3312,yes,4100000,799, Not Graduate,Approved
3313,no,7800000,763, Graduate,Approved
3314,no,7500000,725, Graduate,Approved
3315,no,2300000,336, Graduate,Rejected
3316,yes,600000,495, Graduate,Rejected
3317,no,2900000,431, Not Graduate,Rejected
3318,no,900000,415, Not Graduate,Rejected
3319,yes,9000000,451, Graduate,Rejected
3320,no,4800000,489, Not Graduate,Rejected
3321,no,1600000,415, Graduate,Rejected
3322,no,2600000,425, Not Graduate,Rejected
3323,yes,1800000,453, Graduate,Rejected
3324,yes,4400000,634, Graduate,Approved
3325,no,200000,519, Not Graduate,Rejected
3326,yes,800000,353, Not Graduate,Rejected
3327,no,1500000,767, Graduate,Approved
3328,yes,7700000,473, Not Graduate,Rejected
3329,yes,7200000,801, Graduate,Approved
3330,no,1000000,543, Graduate,Rejected
3331,no,6300000,714, Graduate,Approved
3332,no,1900000,830, Graduate,Approved
3333,no,4400000,401, Graduate,Approved
3334,no,9100000,518, Not Graduate,Rejected
3335,yes,900000,367, Graduate,Rejected
3336,yes,4600000,493, Graduate,Rejected
3337,yes,9400000,505, Graduate,Rejected
3338,no,6900000,322, Graduate,Rejected
3339,no,300000,735, Graduate,Approved
3340,yes,1900000,622, Graduate,Approved
3341,yes,4400000,513, Graduate,Rejected
3342,yes,1200000,585, Not Graduate,Approved
3343,yes,1000000,813, Graduate,Approved
3344,no,3100000,622, Graduate,Approved
3345,yes,2100000,899, Graduate,Approved
3346,no,2100000,459, Not Graduate,Rejected
3347,no,9400000,369, Graduate,Rejected
3348,no,9700000,601, Not Graduate,Approved
3349,no,1400000,703, Graduate,Approved
3350,no,4700000,597, Not Graduate,Approved
3351,yes,4100000,670, Not Graduate,Approved
3352,yes,1200000,366, Not Graduate,Rejected
3353,no,7900000,857, Not Graduate,Approved
3354,no,6600000,401, Not Graduate,Rejected
3355,no,2200000,437, Not Graduate,Approved
3356,no,5500000,882, Not Graduate,Approved
3357,no,5100000,392, Graduate,Rejected
3358,yes,3900000,421, Not Graduate,Rejected
3359,no,200000,722, Graduate,Approved
3360,no,5800000,692, Graduate,Approved
3361,no,8300000,537, Not Graduate,Rejected
3362,yes,2600000,676, Graduate,Approved
3363,no,2100000,817, Graduate,Approved
3364,no,3900000,433, Not Graduate,Rejected
3365,yes,5200000,524, Graduate,Rejected
3366,yes,7800000,490, Not Graduate,Rejected
3367,yes,5400000,595, Not Graduate,Approved
3368,no,2900000,835, Not Graduate,Approved
3369,no,7100000,850, Graduate,Approved
3370,yes,800000,409, Graduate,Approved
3371,yes,3400000,760, Graduate,Approved
3372,yes,6800000,344, Graduate,Rejected
3373,yes,7000000,881, Graduate,Approved
3374,yes,9300000,600, Graduate,Approved
3375,no,7500000,790, Graduate,Approved
3376,yes,8000000,392, Graduate,Rejected
3377,yes,1600000,748, Graduate,Approved
3378,yes,6700000,798, Graduate,Approved
3379,no,3800000,323, Not Graduate,Approved
3380,yes,2700000,413, Not Graduate,Rejected
3381,no,1300000,733, Graduate,Approved
3382,no,3400000,543, Not Graduate,Rejected
3383,no,3400000,757, Graduate,Approved
3384,yes,2400000,464, Graduate,Rejected
3385,no,1900000,749, Not Graduate,Approved
3386,no,700000,680, Graduate,Approved
3387,no,6900000,574, Not Graduate,Approved
3388,yes,300000,774, Graduate,Approved
3389,no,6000000,387, Not Graduate,Rejected
3390,no,4300000,397, Not Graduate,Rejected
3391,no,5800000,816, Graduate,Approved
3392,yes,3300000,845, Graduate,Approved
3393,no,400000,743, Not Graduate,Approved
3394,no,300000,418, Not Graduate,Rejected
3395,no,4200000,466, Not Graduate,Rejected
3396,yes,600000,335, Not Graduate,Rejected
3397,yes,4400000,446, Not Graduate,Rejected
3398,yes,9200000,868, Graduate,Approved
3399,yes,6900000,763, Graduate,Approved
3400,yes,5100000,527, Not Graduate,Rejected
3401,no,3400000,741, Graduate,Approved
3402,yes,8600000,802, Not Graduate,Approved
3403,yes,9200000,538, Not Graduate,Rejected
3404,yes,4800000,523, Graduate,Approved
3405,no,2800000,381, Not Graduate,Rejected
3406,yes,3400000,534, Graduate,Rejected
3407,yes,800000,574, Not Graduate,Approved
3408,no,4100000,405, Not Graduate,Rejected
3409,no,1900000,542, Not Graduate,Rejected
3410,yes,6700000,820, Graduate,Approved
3411,no,5200000,505, Graduate,Rejected
3412,yes,6700000,508, Graduate,Rejected
3413,yes,4700000,835, Not Graduate,Approved
3414,no,6000000,826, Not Graduate,Approved
3415,yes,6500000,427, Not Graduate,Rejected
3416,no,500000,890, Graduate,Approved
3417,no,5700000,333, Not Graduate,Rejected
3418,yes,6800000,679, Not Graduate,Approved
3419,no,3100000,805, Not Graduate,Approved
3420,no,5100000,826, Not Graduate,Approved
3421,yes,6300000,844, Not Graduate,Approved
3422,yes,4400000,663, Graduate,Approved
3423,no,8100000,884, Not Graduate,Approved
3424,no,1100000,508, Not Graduate,Approved
3425,yes,2400000,581, Graduate,Approved
3426,yes,7000000,481, Graduate,Rejected
3427,yes,8700000,543, Graduate,Rejected
3428,yes,3500000,448, Not Graduate,Rejected
3429,yes,1600000,713, Graduate,Approved
3430,yes,7800000,493, Not Graduate,Rejected
3431,no,3700000,819, Not Graduate,Approved
3432,no,400000,827, Graduate,Approved
3433,no,4800000,398, Not Graduate,Rejected
3434,yes,2900000,692, Graduate,Approved
3435,yes,5000000,509, Graduate,Rejected
3436,yes,7600000,439, Graduate,Rejected
3437,no,3000000,622, Graduate,Approved
3438,yes,200000,526, Not Graduate,Rejected
3439,yes,6800000,865, Not Graduate,Approved
3440,yes,9700000,328, Not Graduate,Rejected
3441,yes,1200000,768, Graduate,Approved
3442,yes,7400000,854, Not Graduate,Approved
3443,no,6900000,839, Graduate,Approved
3444,yes,9100000,414, Not Graduate,Rejected
3445,yes,1300000,530, Graduate,Rejected
3446,no,6600000,841, Graduate,Approved
3447,yes,1800000,670, Not Graduate,Approved
3448,yes,8200000,726, Not Graduate,Approved
3449,no,2800000,352, Not Graduate,Rejected
3450,yes,7000000,554, Graduate,Approved
3451,no,700000,728, Graduate,Approved
3452,no,7400000,463, Not Graduate,Rejected
3453,yes,2300000,431, Not Graduate,Rejected
3454,yes,600000,445, Graduate,Rejected
3455,no,1000000,896, Graduate,Approved
3456,yes,2200000,420, Not Graduate,Rejected
3457,no,8000000,315, Not Graduate,Approved
3458,no,8600000,867, Not Graduate,Approved
3459,yes,7500000,342, Not Graduate,Approved
3460,yes,5200000,711, Not Graduate,Approved
3461,no,7900000,723, Not Graduate,Approved
3462,yes,4200000,704, Graduate,Approved
3463,no,6500000,842, Graduate,Approved
3464,yes,7400000,600, Graduate,Approved
3465,no,9100000,688, Not Graduate,Approved
3466,no,800000,739, Not Graduate,Approved
3467,yes,800000,798, Graduate,Approved
3468,yes,4100000,319, Graduate,Rejected
3469,yes,4200000,583, Graduate,Approved
3470,yes,4800000,535, Graduate,Rejected
3471,yes,8300000,696, Not Graduate,Approved
3472,no,7600000,672, Not Graduate,Approved
3473,no,5100000,410, Graduate,Rejected
3474,no,3600000,546, Graduate,Rejected
3475,yes,5400000,550, Not Graduate,Approved
3476,no,700000,344, Not Graduate,Rejected
3477,yes,9800000,743, Not Graduate,Approved
3478,no,9700000,772, Graduate,Approved
3479,yes,9400000,302, Graduate,Rejected
3480,yes,3200000,376, Graduate,Rejected
3481,yes,3700000,747, Graduate,Approved
3482,yes,4200000,710, Graduate,Approved
3483,no,7000000,892, Not Graduate,Approved
3484,no,3200000,492, Not Graduate,Rejected
3485,no,7900000,559, Graduate,Approved
3486,no,2200000,314, Not Graduate,Rejected
3487,yes,2700000,744, Graduate,Approved
3488,no,6800000,690, Not Graduate,Approved
3489,yes,6300000,347, Graduate,Approved
3490,yes,9000000,677, Graduate,Approved
3491,no,4700000,468, Graduate,Approved
3492,no,8100000,674, Not Graduate,Approved
3493,no,9000000,353, Not Graduate,Rejected
3494,no,3800000,727, Not Graduate,Approved
3495,yes,8800000,512, Not Graduate,Rejected
3496,yes,8700000,454, Not Graduate,Rejected
3497,no,5000000,315, Not Graduate,Rejected
3498,yes,6000000,480, Not Graduate,Rejected
3499,yes,9100000,685, Graduate,Approved
3500,no,7400000,460, Graduate,Rejected
3501,yes,8300000,704, Not Graduate,Approved
3502,yes,7600000,692, Graduate,Approved
3503,yes,3500000,398, Not Graduate,Rejected
3504,yes,1000000,882, Graduate,Approved
3505,yes,9900000,860, Graduate,Approved
3506,yes,5700000,330, Graduate,Rejected
3507,no,700000,447, Graduate,Rejected
3508,yes,9600000,788, Not Graduate,Approved
3509,no,9300000,526, Not Graduate,Rejected
3510,no,9500000,577, Graduate,Approved
3511,yes,8700000,372, Graduate,Rejected
3512,yes,7300000,759, Graduate,Approved
3513,yes,4100000,465, Graduate,Rejected
3514,no,2900000,789, Graduate,Approved
3515,yes,7500000,680, Graduate,Approved
3516,no,7900000,681, Graduate,Approved
3517,yes,6900000,673, Graduate,Approved
3518,no,6900000,313, Not Graduate,Rejected
3519,no,4800000,551, Not Graduate,Approved
3520,yes,7700000,453, Graduate,Rejected
3521,no,6900000,650, Not Graduate,Approved
3522,no,1200000,439, Not Graduate,Approved
3523,no,2900000,658, Graduate,Approved
3524,yes,5500000,379, Graduate,Rejected
3525,yes,3200000,450, Graduate,Approved
3526,no,2600000,849, Not Graduate,Approved
3527,no,500000,865, Graduate,Approved
3528,no,1800000,853, Graduate,Rejected
3529,no,1300000,555, Not Graduate,Approved
3530,no,9900000,821, Not Graduate,Approved
3531,no,2000000,820, Not Graduate,Approved
3532,no,5100000,721, Not Graduate,Approved
3533,yes,8200000,831, Graduate,Approved
3534,no,4200000,571, Not Graduate,Approved
3535,yes,1300000,582, Not Graduate,Approved
3536,yes,4600000,487, Not Graduate,Rejected
3537,no,6600000,758, Not Graduate,Approved
3538,yes,8300000,636, Graduate,Approved
3539,no,6900000,857, Graduate,Approved
3540,yes,4700000,678, Graduate,Approved
3541,no,7900000,551, Graduate,Approved
3542,no,8800000,668, Not Graduate,Approved
3543,no,6500000,672, Graduate,Approved
3544,no,3500000,439, Not Graduate,Approved
3545,yes,8200000,636, Not Graduate,Approved
3546,yes,2000000,393, Not Graduate,Rejected
3547,no,2700000,848, Not Graduate,Approved
3548,yes,5300000,790, Graduate,Approved
3549,no,9900000,312, Not Graduate,Rejected
3550,yes,5000000,775, Not Graduate,Approved
3551,no,9100000,403, Not Graduate,Rejected
3552,yes,7600000,867, Not Graduate,Approved
3553,no,5200000,558, Graduate,Approved
3554,no,1800000,548, Graduate,Approved
3555,no,7300000,486, Not Graduate,Rejected
3556,no,3200000,635, Graduate,Approved
3557,no,5200000,538, Graduate,Approved
3558,no,7100000,496, Not Graduate,Rejected
3559,yes,1400000,411, Graduate,Rejected
3560,no,2700000,857, Not Graduate,Approved
3561,yes,6500000,360, Graduate,Rejected
3562,no,9300000,461, Graduate,Rejected
3563,yes,6700000,638, Graduate,Approved
3564,no,6800000,865, Graduate,Approved
3565,no,5600000,449, Not Graduate,Rejected
3566,yes,1900000,870, Not Graduate,Approved
3567,no,8400000,815, Not Graduate,Approved
3568,yes,2500000,454, Not Graduate,Rejected
3569,yes,2900000,783, Not Graduate,Approved
3570,yes,3200000,543, Graduate,Rejected
3571,yes,3000000,786, Not Graduate,Approved
3572,yes,800000,395, Graduate,Rejected
3573,yes,400000,885, Not Graduate,Approved
3574,no,4400000,488, Not Graduate,Rejected
3575,yes,8700000,829, Not Graduate,Approved
3576,no,7400000,677, Not Graduate,Approved
3577,yes,5700000,645, Not Graduate,Approved
3578,yes,9700000,788, Not Graduate,Approved
3579,no,7000000,649, Not Graduate,Approved
3580,no,8900000,519, Not Graduate,Rejected
3581,yes,3100000,772, Graduate,Approved
3582,no,2200000,330, Graduate,Rejected
3583,yes,7100000,557, Not Graduate,Approved
3584,yes,8200000,334, Graduate,Rejected
3585,yes,9800000,487, Graduate,Rejected
3586,yes,3900000,539, Graduate,Rejected
3587,yes,2200000,710, Graduate,Approved
3588,yes,600000,879, Not Graduate,Approved
3589,yes,6900000,512, Not Graduate,Rejected
3590,yes,7400000,561, Graduate,Approved
3591,yes,4000000,539, Not Graduate,Rejected
3592,yes,700000,544, Not Graduate,Rejected
3593,yes,1900000,631, Not Graduate,Approved
3594,no,2200000,546, Graduate,Rejected
3595,yes,2000000,569, Graduate,Approved
3596,no,7400000,384, Not Graduate,Rejected
3597,yes,2300000,583, Not Graduate,Approved
3598,yes,4000000,517, Not Graduate,Rejected
3599,yes,1500000,420, Graduate,Rejected
3600,yes,5200000,644, Not Graduate,Approved
3601,no,5400000,349, Graduate,Rejected
3602,no,7700000,662, Graduate,Approved
3603,yes,1900000,704, Not Graduate,Approved
3604,yes,6400000,324, Not Graduate,Rejected
3605,no,700000,757, Graduate,Approved
3606,yes,5800000,361, Graduate,Rejected
3607,no,1800000,415, Graduate,Approved
3608,yes,4300000,618, Graduate,Approved
3609,no,8000000,524, Graduate,Rejected
3610,no,1100000,887, Not Graduate,Approved
3611,yes,8800000,729, Not Graduate,Approved
3612,no,4800000,774, Graduate,Approved
3613,yes,200000,724, Not Graduate,Approved
3614,yes,1400000,320, Graduate,Rejected
3615,no,2500000,590, Graduate,Approved
3616,no,8100000,796, Graduate,Approved
3617,yes,6100000,890, Graduate,Approved
3618,yes,2000000,651, Not Graduate,Approved
3619,no,4800000,634, Not Graduate,Approved
3620,yes,900000,660, Graduate,Approved
3621,no,1300000,512, Not Graduate,Rejected
3622,yes,4200000,900, Not Graduate,Approved
3623,yes,3300000,823, Graduate,Approved
3624,yes,8700000,880, Not Graduate,Approved
3625,yes,800000,439, Not Graduate,Approved
3626,yes,7400000,441, Graduate,Rejected
3627,no,6900000,360, Not Graduate,Rejected
3628,yes,8800000,561, Graduate,Approved
3629,yes,8600000,758, Graduate,Approved
3630,no,5400000,621, Graduate,Approved
3631,yes,2900000,621, Graduate,Approved
3632,no,9800000,342, Graduate,Rejected
3633,no,3300000,552, Graduate,Approved
3634,no,300000,376, Not Graduate,Rejected
3635,no,1500000,801, Graduate,Approved
3636,yes,5400000,512, Not Graduate,Approved
3637,no,6600000,497, Graduate,Rejected
3638,no,5700000,386, Graduate,Rejected
3639,yes,8500000,683, Not Graduate,Approved
3640,no,7400000,779, Graduate,Approved
3641,yes,7800000,876, Not Graduate,Approved
3642,yes,7200000,515, Graduate,Rejected
3643,no,7600000,463, Not Graduate,Rejected
3644,yes,7000000,486, Not Graduate,Approved
3645,no,5700000,328, Not Graduate,Rejected
3646,no,8200000,343, Not Graduate,Rejected
3647,yes,9000000,712, Graduate,Approved
3648,no,3900000,607, Not Graduate,Approved
3649,no,6500000,812, Graduate,Approved
3650,yes,2300000,589, Not Graduate,Approved
3651,no,5700000,657, Not Graduate,Approved
3652,no,800000,453, Not Graduate,Rejected
3653,yes,8400000,889, Not Graduate,Approved
3654,yes,4300000,564, Graduate,Approved
3655,yes,300000,419, Not Graduate,Rejected
3656,no,8700000,663, Graduate,Approved
3657,no,4400000,884, Not Graduate,Approved
3658,yes,5600000,528, Graduate,Rejected
3659,no,600000,475, Graduate,Rejected
3660,yes,2500000,695, Not Graduate,Approved
3661,no,3800000,759, Not Graduate,Approved
3662,no,2500000,636, Not Graduate,Approved
3663,yes,5500000,546, Not Graduate,Rejected
3664,yes,4500000,639, Graduate,Approved
3665,no,1900000,388, Not Graduate,Rejected
3666,yes,6400000,594, Graduate,Approved
3667,yes,3800000,760, Not Graduate,Approved
3668,yes,6300000,582, Not Graduate,Approved
3669,no,300000,896, Not Graduate,Approved
3670,yes,7100000,891, Not Graduate,Approved
3671,yes,600000,495, Not Graduate,Rejected
3672,yes,4400000,865, Graduate,Approved
3673,no,7600000,775, Not Graduate,Approved
3674,yes,8700000,318, Graduate,Rejected
3675,yes,5600000,395, Graduate,Rejected
3676,no,4100000,772, Not Graduate,Approved
3677,yes,7900000,318, Not Graduate,Rejected
3678,yes,5600000,649, Not Graduate,Approved
3679,no,1200000,438, Not Graduate,Rejected
3680,no,6900000,588, Graduate,Approved
3681,no,2700000,815, Not Graduate,Approved
3682,yes,9800000,364, Graduate,Rejected
3683,no,9300000,586, Not Graduate,Approved
3684,no,6700000,555, Not Graduate,Approved
3685,no,1300000,312, Graduate,Rejected
3686,yes,7900000,605, Graduate,Approved
3687,no,6700000,672, Not Graduate,Approved
3688,yes,2100000,591, Not Graduate,Approved
3689,yes,4700000,321, Graduate,Rejected
3690,no,3700000,393, Graduate,Rejected
3691,yes,5800000,561, Graduate,Approved
3692,yes,2400000,725, Graduate,Approved
3693,yes,8100000,438, Not Graduate,Rejected
3694,yes,5400000,399, Graduate,Rejected
3695,no,1400000,592, Graduate,Approved
3696,no,2500000,835, Not Graduate,Approved
3697,yes,1600000,733, Not Graduate,Approved
3698,no,3700000,484, Not Graduate,Rejected
3699,yes,500000,615, Not Graduate,Approved
3700,yes,5300000,591, Not Graduate,Approved
3701,yes,2800000,349, Graduate,Rejected
3702,yes,9600000,478, Graduate,Rejected
3703,no,2200000,633, Graduate,Approved
3704,yes,8400000,378, Not Graduate,Rejected
3705,no,2100000,461, Not Graduate,Rejected
3706,yes,2800000,834, Not Graduate,Approved
3707,no,2500000,671, Not Graduate,Approved
3708,yes,1700000,524, Graduate,Rejected
3709,no,6100000,816, Graduate,Approved
3710,no,4100000,729, Graduate,Approved
3711,yes,4500000,307, Not Graduate,Rejected
3712,yes,5600000,350, Graduate,Rejected
3713,yes,5800000,444, Not Graduate,Rejected
3714,no,8600000,895, Not Graduate,Approved
3715,no,2900000,708, Graduate,Approved
3716,yes,8300000,355, Not Graduate,Rejected
3717,no,2400000,756, Not Graduate,Approved
3718,no,5600000,719, Graduate,Approved
3719,yes,9500000,439, Graduate,Rejected
3720,yes,4900000,668, Not Graduate,Approved
3721,yes,5900000,765, Not Graduate,Approved
3722,yes,500000,476, Graduate,Approved
3723,no,7000000,781, Graduate,Approved
3724,no,3500000,350, Not Graduate,Approved
3725,no,5200000,783, Graduate,Approved
3726,yes,6300000,770, Graduate,Approved
3727,no,8400000,822, Not Graduate,Approved
3728,yes,7500000,469, Not Graduate,Rejected
3729,no,3300000,300, Graduate,Rejected
3730,no,8800000,692, Not Graduate,Approved
3731,no,200000,707, Graduate,Approved
3732,yes,8000000,658, Not Graduate,Approved
3733,no,1000000,625, Graduate,Approved
3734,no,9400000,343, Graduate,Rejected
3735,no,2100000,358, Graduate,Rejected
3736,yes,5400000,705, Graduate,Approved
3737,yes,4700000,799, Graduate,Approved
3738,no,8800000,397, Graduate,Rejected
3739,no,3200000,493, Graduate,Rejected
3740,yes,7200000,446, Graduate,Approved
3741,yes,2500000,315, Not Graduate,Rejected
3742,yes,6900000,887, Not Graduate,Approved
3743,yes,5700000,429, Graduate,Rejected
3744,yes,5500000,673, Graduate,Approved
3745,yes,9200000,731, Not Graduate,Approved
3746,yes,5700000,732, Graduate,Approved
3747,yes,5000000,525, Graduate,Rejected
3748,no,2300000,343, Not Graduate,Rejected
3749,yes,3000000,331, Not Graduate,Rejected
3750,no,7900000,845, Not Graduate,Approved
3751,no,2000000,696, Graduate,Approved
3752,no,2700000,772, Not Graduate,Approved
3753,yes,6400000,628, Graduate,Approved
3754,yes,8200000,764, Not Graduate,Approved
3755,no,2800000,553, Graduate,Approved
3756,no,8900000,653, Not Graduate,Approved
3757,no,5100000,506, Not Graduate,Approved
3758,no,2800000,431, Graduate,Rejected
3759,yes,6100000,697, Not Graduate,Approved
3760,no,8400000,588, Not Graduate,Approved
3761,no,1600000,846, Not Graduate,Approved
3762,no,4100000,379, Graduate,Rejected
3763,no,300000,745, Not Graduate,Approved
3764,no,9600000,523, Graduate,Rejected
3765,yes,8300000,624, Graduate,Approved
3766,no,4600000,407, Graduate,Rejected
3767,yes,5600000,756, Not Graduate,Approved
3768,yes,4100000,351, Graduate,Rejected
3769,no,3700000,373, Not Graduate,Rejected
3770,yes,800000,461, Not Graduate,Approved
3771,no,8100000,672, Graduate,Approved
3772,yes,2700000,434, Graduate,Rejected
3773,yes,7000000,541, Not Graduate,Rejected
3774,yes,8100000,413, Not Graduate,Approved
3775,no,3200000,592, Graduate,Approved
3776,yes,400000,665, Not Graduate,Approved
3777,no,7800000,313, Graduate,Approved
3778,no,5800000,673, Not Graduate,Approved
3779,yes,2600000,382, Not Graduate,Rejected
3780,no,5400000,661, Not Graduate,Approved
3781,yes,600000,576, Graduate,Approved
3782,no,600000,443, Graduate,Rejected
3783,yes,9500000,307, Graduate,Rejected
3784,yes,1900000,656, Graduate,Approved
3785,yes,9800000,885, Graduate,Approved
3786,no,7800000,896, Graduate,Approved
3787,no,4900000,802, Not Graduate,Approved
3788,yes,8300000,650, Graduate,Approved
3789,yes,3900000,665, Not Graduate,Approved
3790,no,9000000,339, Graduate,Rejected
3791,no,9600000,447, Not Graduate,Rejected
3792,yes,1000000,613, Not Graduate,Approved
3793,no,2800000,424, Graduate,Rejected
3794,no,8300000,667, Not Graduate,Approved
3795,yes,6900000,715, Not Graduate,Approved
3796,yes,3800000,654, Not Graduate,Approved
3797,no,8000000,549, Not Graduate,Rejected
3798,yes,9800000,373, Graduate,Approved
3799,yes,2900000,332, Graduate,Rejected
3800,no,7900000,534, Graduate,Rejected
3801,no,4600000,396, Not Graduate,Rejected
3802,no,1000000,892, Graduate,Approved
3803,no,9000000,602, Graduate,Approved
3804,yes,9400000,615, Graduate,Approved
3805,yes,7400000,482, Graduate,Rejected
3806,no,6600000,397, Graduate,Rejected
3807,no,1300000,464, Not Graduate,Rejected
3808,yes,1100000,832, Graduate,Approved
3809,no,9200000,802, Graduate,Approved
3810,no,7000000,628, Graduate,Approved
3811,no,5100000,694, Graduate,Approved
3812,yes,3200000,741, Not Graduate,Approved
3813,yes,3700000,748, Not Graduate,Approved
3814,no,3600000,320, Graduate,Approved
3815,no,5600000,774, Graduate,Approved
3816,yes,9500000,500, Not Graduate,Approved
3817,no,1500000,706, Not Graduate,Approved
3818,no,7400000,601, Not Graduate,Approved
3819,no,6000000,806, Graduate,Approved
3820,yes,3000000,644, Graduate,Approved
3821,yes,6000000,723, Graduate,Approved
3822,yes,600000,509, Graduate,Rejected
3823,no,1800000,898, Graduate,Approved
3824,yes,5500000,567, Graduate,Approved
3825,no,1000000,715, Graduate,Approved
3826,yes,1700000,854, Not Graduate,Approved
3827,yes,3400000,523, Graduate,Rejected
3828,yes,9600000,534, Graduate,Rejected
3829,yes,2600000,470, Not Graduate,Rejected
3830,no,1600000,619, Graduate,Approved
3831,yes,4300000,572, Graduate,Approved
3832,no,1400000,365, Graduate,Rejected
3833,no,8000000,791, Not Graduate,Approved
3834,yes,5000000,424, Not Graduate,Rejected
3835,no,4500000,726, Graduate,Approved
3836,no,3400000,736, Graduate,Approved
3837,yes,5700000,488, Graduate,Rejected
3838,yes,2600000,400, Not Graduate,Rejected
3839,yes,4500000,311, Graduate,Rejected
3840,yes,5100000,504, Not Graduate,Approved
3841,yes,5100000,312, Not Graduate,Rejected
3842,yes,1700000,587, Graduate,Approved
3843,no,5200000,317, Not Graduate,Rejected
3844,no,8400000,463, Not Graduate,Approved
3845,yes,9000000,842, Not Graduate,Approved
3846,yes,3400000,616, Graduate,Approved
3847,no,5400000,800, Not Graduate,Approved
